isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST NORTH 177 10
true false NORTH WEST 176 20
true false WEST EAST 176 20
true false EAST NORTH 176 20
true false NORTH WEST 175 30
true false WEST NORTH 175 30
true false NORTH EAST 175 30
true false EAST WEST 174 40
true false WEST EAST 174 40
true false EAST WEST 174 40
true false WEST NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST WEST 174 40
true false WEST EAST 174 40
true false EAST WEST 174 40
true false WEST EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH NORTH 174 40
true false NORTH EAST 174 40
true false EAST NORTH 173 50
true false NORTH NORTH 173 50
true false NORTH NORTH 173 50
true false NORTH SOUTH 173 50
true false SOUTH EAST 173 50
true false EAST WEST 173 50
true false WEST SOUTH 173 50
true false SOUTH WEST 173 50
true false WEST EAST 173 50
true false EAST EAST 173 50
true false EAST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST WEST 172 60
true false WEST WEST 172 60
true false WEST WEST 172 60
true false WEST WEST 172 60
true false WEST NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST WEST 172 60
true false WEST NORTH 172 60
true false NORTH EAST 172 60
true false EAST EAST 172 60
true false EAST EAST 172 60
true false EAST NORTH 172 60
true false NORTH EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST EAST 171 70
true false EAST WEST 170 80
true false WEST SOUTH 170 80
true false SOUTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH EAST 169 90
true false EAST WEST 169 90
true false WEST WEST 169 90
true false WEST NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH NORTH 168 100
true false NORTH NORTH 167 110
true false NORTH NORTH 166 120
true false NORTH NORTH 165 130
true false NORTH WEST 164 140
true false WEST EAST 164 140
true false EAST EAST 164 140
true false EAST EAST 164 140
true false EAST WEST 164 140
true false WEST WEST 164 140
true false WEST NORTH 164 140
true false NORTH WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST WEST 163 150
true false WEST EAST 163 150
true false EAST NORTH 163 150
true false NORTH WEST 163 150
true false WEST EAST 163 150
true false EAST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH EAST 163 150
true false EAST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST EAST 163 150
true false EAST NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST EAST 163 150
true false EAST NORTH 163 150
