isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false SOUTH EAST 154 240
true false EAST WEST 154 240
true false WEST NORTH 154 240
true false NORTH WEST 154 240
true false WEST NORTH 154 240
true false NORTH WEST 154 240
true false WEST SOUTH 154 240
true false SOUTH WEST 154 240
true false WEST EAST 154 240
true false EAST EAST 154 240
true false EAST NORTH 154 240
true false NORTH EAST 154 240
true false EAST SOUTH 153 250
true false SOUTH NORTH 153 250
true false NORTH EAST 153 250
true false EAST NORTH 152 260
true false NORTH WEST 152 260
true false WEST SOUTH 152 260
true false SOUTH WEST 152 260
true false WEST WEST 152 260
true false WEST NORTH 152 260
true false NORTH NORTH 152 260
true false NORTH SOUTH 152 260
true false SOUTH EAST 152 260
true false EAST SOUTH 152 260
true false SOUTH WEST 152 260
true false WEST WEST 152 260
true false WEST WEST 152 260
true false WEST WEST 152 260
true false WEST WEST 152 260
true false WEST EAST 152 260
true false EAST NORTH 152 260
true false NORTH EAST 152 260
true false EAST NORTH 152 260
true false NORTH EAST 152 260
true false EAST NORTH 152 260
true false NORTH SOUTH 152 260
true false SOUTH SOUTH 152 260
true false SOUTH NORTH 152 260
true false NORTH EAST 152 260
true false EAST NORTH 152 260
true false NORTH EAST 152 260
true false EAST NORTH 152 260
true false NORTH WEST 152 260
true false WEST NORTH 152 260
true false NORTH SOUTH 152 260
true false SOUTH NORTH 152 260
true false NORTH EAST 152 260
true false EAST EAST 152 260
true false EAST SOUTH 152 260
true false SOUTH SOUTH 152 260
true false SOUTH NORTH 152 260
true false NORTH SOUTH 152 260
true false SOUTH EAST 152 260
true false EAST EAST 152 260
true false EAST SOUTH 152 260
true false SOUTH EAST 152 260
true false EAST EAST 151 270
true false EAST SOUTH 150 255
true false SOUTH SOUTH 150 255
true false SOUTH EAST 150 255
true false EAST NORTH 149 240
true false NORTH WEST 149 240
true false WEST WEST 149 240
true false WEST WEST 149 240
true false WEST SOUTH 149 240
true false SOUTH NORTH 149 240
true false NORTH NORTH 148 225
true false NORTH SOUTH 147 210
true false SOUTH WEST 147 210
true false WEST WEST 147 210
true false WEST WEST 147 210
true false WEST NORTH 147 210
true false NORTH WEST 147 210
true false WEST SOUTH 147 210
true false SOUTH EAST 147 210
true false EAST NORTH 147 210
true false NORTH WEST 147 210
true false WEST NORTH 147 210
true false NORTH NORTH 147 210
true false NORTH SOUTH 147 210
true false SOUTH SOUTH 147 210
true false SOUTH SOUTH 147 210
true false SOUTH SOUTH 147 210
true false SOUTH NORTH 147 210
true false NORTH EAST 147 210
true false EAST WEST 147 210
true false WEST WEST 147 210
true false WEST NORTH 147 210
true false NORTH SOUTH 147 210
true false SOUTH EAST 147 210
true false EAST SOUTH 147 210
true false SOUTH NORTH 147 210
true false NORTH SOUTH 147 210
true false SOUTH WEST 147 210
true false WEST NORTH 147 210
true false NORTH EAST 147 210
true false EAST NORTH 147 210
true false NORTH NORTH 147 210
true false NORTH SOUTH 147 210
true false SOUTH EAST 147 210
true false EAST NORTH 147 210
true false NORTH NORTH 147 210
true false NORTH NORTH 147 210
true false NORTH NORTH 147 210
true false NORTH NORTH 147 210
true false NORTH EAST 147 210
true false EAST WEST 146 195
true false WEST SOUTH 146 195
true false SOUTH EAST 146 195
true false EAST SOUTH 146 195
true false SOUTH NORTH 146 195
true false NORTH SOUTH 146 195
true false SOUTH SOUTH 146 195
true false SOUTH SOUTH 146 195
true false SOUTH EAST 146 195
true false EAST EAST 146 195
true false EAST EAST 146 195
true false EAST NORTH 146 195
true false NORTH WEST 146 195
true false WEST WEST 146 195
true false WEST WEST 146 195
true false WEST EAST 146 195
true false EAST SOUTH 146 195
true false SOUTH NORTH 146 195
true false NORTH WEST 146 195
true false WEST NORTH 146 195
true false NORTH SOUTH 146 195
true false SOUTH SOUTH 146 195
true false SOUTH EAST 146 195
true false EAST NORTH 146 195
true false NORTH SOUTH 146 195
true false SOUTH SOUTH 146 195
true false SOUTH EAST 146 195
true false EAST EAST 146 195
true false EAST NORTH 146 195
true false NORTH EAST 146 195
true false EAST NORTH 145 180
true false NORTH SOUTH 145 180
true false SOUTH WEST 145 180
true false WEST SOUTH 145 180
true false SOUTH SOUTH 144 165
false false SOUTH SOUTH 143 150
