isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST WEST 178 0
true false WEST SOUTH 177 10
true false SOUTH SOUTH 177 10
true false SOUTH EAST 177 10
true false EAST EAST 177 10
true false EAST EAST 176 20
true false EAST EAST 175 30
true false EAST NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH EAST 174 40
true false EAST SOUTH 173 50
true false SOUTH EAST 172 60
true false EAST NORTH 172 60
true false NORTH WEST 172 60
true false WEST WEST 172 60
true false WEST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST NORTH 172 60
true false NORTH SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST EAST 171 70
true false EAST WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH SOUTH 170 80
true false SOUTH SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH WEST 170 80
true false WEST SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH SOUTH 170 80
true false SOUTH WEST 170 80
true false WEST WEST 169 90
true false WEST SOUTH 168 100
true false SOUTH NORTH 168 100
true false NORTH WEST 168 100
true false WEST SOUTH 167 110
true false SOUTH EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH EAST 165 130
true false EAST WEST 164 140
true false WEST WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH WEST 164 140
true false WEST NORTH 163 -2147483499
true false NORTH SOUTH 163 -2147483499
true false SOUTH EAST 163 -2147483499
true false EAST WEST 163 -2147483499
true false WEST NORTH 163 -2147483499
true false NORTH WEST 163 -2147483499
true false WEST SOUTH 162 158
true false SOUTH WEST 161 168
true false WEST EAST 161 168
true false EAST EAST 161 168
true false EAST WEST 161 168
true false WEST NORTH 161 168
true false NORTH EAST 161 168
true false EAST EAST 161 168
true false EAST WEST 161 168
true false WEST WEST 161 168
true false WEST SOUTH 161 168
true false SOUTH NORTH 161 168
true false NORTH EAST 161 168
true false EAST NORTH 161 168
true false NORTH EAST 161 168
true false EAST WEST 161 168
true false WEST NORTH 161 168
true false NORTH EAST 161 168
true false EAST WEST 161 168
true false WEST WEST 161 168
true false WEST EAST 161 168
true false EAST WEST 161 168
true false WEST WEST 161 168
true false WEST SOUTH 161 168
true false SOUTH WEST 161 168
true false WEST EAST 161 168
true false EAST EAST 161 168
true false EAST SOUTH 161 168
true false SOUTH EAST 160 178
true false EAST EAST 160 178
true false EAST EAST 160 178
true false EAST NORTH 160 178
