isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 178 0
true false NORTH WEST 178 0
true false WEST WEST 177 10
true false WEST NORTH 176 20
true false NORTH NORTH 176 20
true false NORTH SOUTH 176 20
true false SOUTH SOUTH 176 20
true false SOUTH SOUTH 176 20
true false SOUTH WEST 176 20
true false WEST EAST 175 30
true false EAST NORTH 175 30
true false NORTH EAST 175 30
true false EAST EAST 175 30
true false EAST NORTH 175 30
true false NORTH NORTH 175 30
true false NORTH EAST 175 30
true false EAST EAST 174 40
true false EAST SOUTH 173 50
true false SOUTH EAST 173 50
true false EAST NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH EAST 171 70
true false EAST EAST 171 70
true false EAST EAST 170 80
true false EAST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH WEST 168 100
true false WEST NORTH 168 100
true false NORTH NORTH 168 100
true false NORTH EAST 167 110
true false EAST EAST 167 110
true false EAST WEST 167 110
true false WEST NORTH 167 110
true false NORTH EAST 166 120
true false EAST WEST 165 130
true false WEST EAST 165 130
true false EAST NORTH 165 130
true false NORTH EAST 165 130
true false EAST WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH WEST 162 160
true false WEST NORTH 162 160
true false NORTH SOUTH 161 170
true false SOUTH NORTH 161 170
true false NORTH EAST 161 170
true false EAST SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST NORTH 161 170
true false NORTH WEST 161 170
true false WEST SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH NORTH 161 170
true false NORTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST SOUTH 161 170
true false SOUTH WEST 161 170
true false WEST WEST 160 -2147483469
true false WEST NORTH 159 188
true false NORTH NORTH 159 188
true false NORTH NORTH 159 188
true false NORTH SOUTH 159 188
true false SOUTH WEST 159 188
true false WEST WEST 159 188
true false WEST SOUTH 159 188
true false SOUTH NORTH 159 188
true false NORTH EAST 159 188
true false EAST EAST 159 188
true false EAST WEST 159 188
true false WEST WEST 159 188
true false WEST WEST 159 188
true false WEST EAST 159 188
true false EAST NORTH 159 188
true false NORTH NORTH 159 188
true false NORTH EAST 159 188
true false EAST NORTH 159 188
true false NORTH WEST 159 188
true false WEST NORTH 159 188
true false NORTH WEST 159 188
true false WEST WEST 159 188
true false WEST WEST 159 188
true false WEST SOUTH 159 188
true false SOUTH EAST 159 188
true false EAST NORTH 159 188
true false NORTH NORTH 159 188
true false NORTH WEST 159 188
true false WEST EAST 159 188
true false EAST EAST 159 188
true false EAST NORTH 159 188
true false NORTH WEST 159 188
true false WEST SOUTH 159 188
true false SOUTH NORTH 159 188
true false NORTH WEST 159 188
true false WEST WEST 159 188
true false WEST SOUTH 159 188
true false SOUTH SOUTH 159 188
true false SOUTH WEST 159 188
true false WEST SOUTH 159 188
true false SOUTH NORTH 159 188
true false NORTH NORTH 159 188
true false NORTH EAST 159 188
true false EAST NORTH 159 188
